match_id,team_id,possession,passes,corners,fouls,offsides,shots,shots_on_target,tackles,touches,yellow_cards,red_cards,clearances,is_home
331,4,43.7,403,3,9,4,6,1,22,589,3,0,18,False
332,3,59.4,470,7,11,2,19,5,21,669,2,0,31,False
333,12,61.5,514,7,8,3,26,5,11,722,0,0,15,False
334,3,57.6,499,8,10,3,23,10,20,731,2,0,33,False
335,15,45.9,361,3,13,2,12,8,24,564,3,0,33,False
336,19,64.4,511,11,13,2,7,1,11,712,2,0,37,False
337,3,57.3,533,4,11,1,14,4,16,726,3,0,37,False
338,15,50.1,485,6,14,0,9,4,17,635,2,0,11,False
339,5,51.7,355,2,14,3,5,3,22,604,2,0,80,False
340,1,47.0,438,2,5,1,9,4,27,676,0,0,62,False
341,17,45.0,302,7,16,2,12,4,18,489,4,0,28,False
342,6,37.8,253,5,14,0,7,4,13,442,3,1,35,False
343,16,62.5,465,7,19,3,16,3,19,693,0,0,32,False
344,11,41.0,338,7,9,4,16,5,15,561,1,0,32,False
345,13,49.2,444,4,11,2,16,3,30,681,1,0,38,False
346,4,35.7,310,1,11,0,5,1,25,510,0,0,28,False
347,11,53.0,364,4,9,3,17,9,20,582,0,0,48,False
348,8,43.0,348,3,16,5,8,2,22,578,1,0,58,False
349,1,59.4,511,8,10,4,14,3,12,720,3,0,35,False
350,5,42.7,388,4,15,2,8,3,25,598,0,0,29,False
351,9,35.7,234,9,12,2,12,3,27,477,2,0,62,False
352,3,53.4,561,5,12,1,10,3,24,762,2,0,22,False
353,6,35.7,266,1,21,6,7,3,21,471,4,0,46,False
354,13,49.6,365,7,6,1,20,5,22,572,0,0,22,False
355,2,46.7,454,4,11,1,10,2,40,664,2,0,29,False
356,10,48.0,440,3,14,2,14,5,25,672,2,0,47,False
357,2,53.6,444,3,15,2,12,5,32,658,3,0,17,False
358,7,53.3,441,4,12,2,15,7,20,656,2,0,53,False
359,12,53.7,438,4,12,1,6,3,16,675,1,0,50,False
360,14,43.0,333,6,14,2,13,8,33,599,1,0,61,False
361,19,57.4,423,3,8,4,13,1,16,652,3,0,42,False
362,17,50.9,381,7,20,0,5,3,20,578,3,0,22,False
363,4,33.3,245,0,8,2,8,1,23,459,4,0,29,False
364,11,42.9,412,4,12,1,8,2,19,589,1,0,29,False
365,10,54.9,445,6,15,1,15,7,21,695,3,0,38,False
366,4,30.1,265,3,9,7,8,1,19,448,2,0,27,False
367,5,46.5,452,2,13,0,11,5,25,677,1,0,31,False
368,9,48.1,378,7,10,0,14,4,28,607,1,0,36,False
369,9,42.2,310,3,26,3,10,3,23,487,2,0,18,False
370,19,43.6,352,8,11,4,8,2,20,585,1,0,37,False
371,10,60.7,605,4,11,0,17,6,38,827,0,0,24,False
372,7,38.6,357,2,13,5,5,0,23,576,2,1,33,False
373,8,47.8,344,9,13,4,14,3,19,575,2,1,48,False
374,2,67.1,525,7,14,2,14,5,15,726,1,0,20,False
375,18,47.5,368,5,10,2,13,4,13,584,4,0,55,False
376,12,53.5,399,3,13,2,14,4,12,619,0,0,38,False
377,14,48.4,373,3,13,5,13,3,23,585,4,0,36,False
378,20,67.8,535,9,13,3,19,3,14,752,1,0,19,False
379,11,41.0,307,1,14,3,6,3,17,536,3,0,49,False
380,17,48.6,485,0,11,2,4,1,16,648,2,0,27,False
381,17,23.0,270,0,9,1,5,3,16,439,1,0,18,False
382,7,50.3,481,1,20,3,7,2,17,667,1,1,28,False
383,17,39.1,348,3,12,2,4,2,22,529,3,0,32,False
384,17,41.9,311,4,16,0,8,1,21,548,3,0,37,False
385,21,57.6,580,4,3,1,8,3,20,781,0,0,27,False
386,18,35.7,309,3,15,3,15,7,26,533,3,0,37,False
387,7,54.0,504,5,15,5,14,6,25,727,3,0,30,False
388,3,73.3,701,10,5,1,13,5,15,915,1,0,40,False
389,21,49.6,468,0,6,1,9,5,15,690,4,0,65,False
390,4,43.6,320,3,7,1,9,3,18,563,1,0,81,False
391,10,47.2,457,3,13,4,19,9,25,680,0,1,33,False
392,23,60.6,470,5,13,1,15,5,8,661,1,0,47,False
393,20,64.7,589,5,9,2,17,7,18,778,2,0,24,False
394,15,29.7,251,3,5,1,3,1,16,432,2,0,35,False
395,12,47.0,412,3,9,2,21,9,22,638,2,0,26,False
396,17,45.8,320,4,12,6,11,5,19,538,1,0,39,False
397,5,47.5,473,3,12,0,9,5,21,680,1,0,29,False
398,6,35.4,309,2,16,0,6,1,16,536,0,0,54,False
399,18,40.5,353,2,11,0,9,2,19,524,1,1,26,False
400,15,60.9,404,7,11,1,10,2,23,630,0,0,57,False
401,16,51.7,393,6,17,3,11,2,14,588,1,0,38,False
402,7,72.6,671,9,11,2,17,4,11,853,1,0,19,False
403,5,40.5,487,1,6,0,7,2,22,680,0,0,30,False
404,8,57.3,570,4,7,1,14,5,14,777,1,0,20,False
405,3,47.5,398,8,15,0,5,0,37,627,2,0,45,False
406,17,43.6,265,2,13,3,8,3,33,478,1,0,34,False
407,2,54.6,519,10,10,3,20,6,15,717,1,1,15,False
408,12,48.0,467,4,14,0,10,3,16,678,2,0,32,False
409,18,63.3,461,6,13,2,20,6,10,683,1,0,29,False
410,4,46.3,316,4,10,1,8,2,9,509,0,0,44,False
411,8,41.5,388,2,12,3,3,0,16,579,2,0,20,False
412,20,53.4,539,11,16,2,15,3,16,718,3,0,18,False
413,9,49.1,377,5,18,2,9,3,16,583,1,0,32,False
414,23,41.2,312,3,12,5,12,4,17,526,2,0,56,False
415,18,61.2,436,10,7,1,15,4,11,627,1,0,21,False
416,7,66.8,612,5,15,0,19,7,15,777,1,0,28,False
417,2,64.0,494,9,10,1,16,7,19,676,1,0,22,False
418,23,32.5,311,3,6,1,17,3,17,494,0,0,36,False
419,13,48.1,402,4,16,3,9,3,18,607,0,0,29,False
420,17,45.9,295,5,10,8,13,5,11,516,2,0,49,False
421,16,38.4,323,4,14,9,10,0,20,522,2,0,25,False
422,15,45.6,299,10,9,6,15,5,27,544,2,0,40,False
423,22,38.1,329,5,7,0,7,1,22,532,0,0,60,False
424,19,49.0,465,2,9,2,11,5,16,669,0,0,23,False
425,17,47.5,387,2,8,0,13,6,12,610,2,1,49,False
426,5,43.4,415,5,8,0,13,7,17,575,1,0,14,False
427,18,49.1,457,2,8,2,10,4,26,650,1,0,41,False
428,5,48.8,435,4,11,3,7,1,9,626,0,0,41,False
429,22,46.8,313,6,14,0,20,4,26,560,2,0,57,False
430,4,28.6,210,1,15,0,8,0,12,390,2,1,52,False
431,12,62.1,530,8,11,2,24,5,27,759,2,0,17,False
432,2,61.8,549,2,16,0,10,3,20,755,1,0,28,False
433,6,39.9,300,4,10,3,14,5,24,530,2,0,37,False
434,21,43.5,379,5,8,2,12,2,16,556,2,0,22,False
435,3,57.8,548,7,1,5,14,8,15,753,0,0,37,False
436,15,45.8,342,0,12,6,9,3,21,523,1,0,32,False
437,18,42.1,398,3,9,0,11,3,18,557,0,0,9,False
438,2,72.6,548,12,14,1,24,7,17,761,1,0,15,False
439,20,59.9,558,7,3,3,19,5,18,774,1,0,35,False
440,12,56.6,507,10,12,1,16,5,26,733,2,0,30,False
441,22,58.1,518,6,10,2,29,7,17,736,1,0,25,False
442,18,57.0,371,8,12,6,13,6,5,561,2,0,31,False
443,20,66.9,570,4,13,1,14,4,10,757,3,0,22,False
444,4,46.8,384,4,9,3,13,2,14,596,2,0,51,False
445,2,45.1,480,3,11,3,10,3,21,653,1,0,18,False
446,10,69.4,679,3,8,1,14,4,24,873,1,0,15,False
447,23,44.7,401,8,12,0,16,9,17,615,2,0,47,False
448,17,34.6,347,3,9,0,8,2,20,514,1,0,13,False
449,19,48.0,298,6,11,1,15,4,24,504,2,0,25,False
450,15,45.9,352,3,19,4,7,1,11,546,4,0,43,False
451,8,39.9,316,3,13,2,14,4,16,496,4,0,32,False
452,10,62.2,548,5,11,1,11,2,22,762,5,1,27,False
453,9,54.8,418,2,16,1,18,5,23,633,2,0,38,False
454,23,50.5,378,3,8,5,13,2,24,578,2,0,19,False
455,7,52.6,557,5,5,4,23,11,22,789,2,0,39,False
456,19,48.9,348,4,12,1,11,5,15,577,1,0,49,False
457,6,26.8,214,3,14,0,8,2,19,391,2,0,27,False
458,22,52.1,411,8,10,4,18,2,16,622,1,0,28,False
459,16,47.4,412,3,11,0,8,4,11,594,1,0,40,False
460,5,60.4,492,9,11,1,18,5,8,669,1,0,8,False
461,8,39.8,350,2,9,0,9,3,21,538,1,0,20,False
462,4,31.3,283,1,11,0,3,1,22,499,3,0,71,False
463,9,37.2,317,3,7,0,10,1,21,515,1,0,29,False
464,19,31.6,258,1,13,1,5,3,28,483,3,0,48,False
465,23,45.3,417,5,15,0,8,3,24,609,1,0,42,False
466,16,30.8,335,2,11,8,9,2,19,517,2,0,33,False
467,3,44.2,342,3,11,1,11,2,23,571,3,0,47,False
468,15,35.9,361,1,7,1,10,4,20,531,1,0,15,False
469,21,60.2,598,4,5,2,12,3,11,789,1,0,26,False
470,6,50.5,317,7,16,1,12,6,24,544,2,0,39,False
471,5,51.8,349,2,18,1,7,1,14,528,4,0,40,False
472,9,45.9,372,4,17,0,16,9,33,606,4,0,27,False
473,13,55.7,440,7,13,4,14,4,12,627,1,0,27,False
474,23,38.3,288,0,15,2,7,1,12,463,1,0,29,False
475,9,48.8,418,4,13,3,16,6,22,667,3,0,40,False
476,21,50.7,467,1,11,3,3,0,29,668,1,0,42,False
477,20,49.2,469,5,6,1,12,2,16,667,0,0,24,False
478,4,45.4,307,5,16,2,10,4,13,536,3,0,69,False
479,21,61.9,700,2,7,2,10,5,25,880,0,0,24,False
480,13,39.6,264,5,12,5,10,1,19,478,4,0,40,False
481,17,58.9,436,9,12,2,22,6,24,670,1,0,35,False
482,10,68.8,547,13,11,1,23,9,19,766,1,0,9,False
483,23,40.7,296,9,9,7,14,6,18,514,1,0,50,False
484,18,52.8,438,9,8,2,10,1,22,612,1,0,23,False
485,13,46.3,476,8,9,2,15,5,20,654,2,0,15,False
486,22,49.6,322,8,13,5,20,10,14,523,3,0,46,False
487,19,52.2,433,1,13,4,5,1,14,604,3,0,43,False
488,17,35.6,320,5,8,1,9,4,17,501,0,0,14,False
489,10,57.4,554,6,11,3,20,11,22,741,0,0,11,False
490,22,57.5,287,5,11,3,8,5,15,505,2,0,61,False
491,5,48.1,464,7,12,4,15,4,13,657,1,0,34,False
492,3,50.0,583,2,8,3,13,5,30,788,1,0,27,False
493,9,46.2,421,5,14,0,10,4,19,638,0,0,21,False
494,6,41.5,289,3,15,0,9,3,18,463,2,1,34,False
495,2,50.2,477,5,8,6,14,6,31,691,2,0,22,False
496,6,48.4,382,4,13,4,12,2,17,578,0,0,30,False
497,13,34.3,300,4,9,6,6,4,21,506,4,0,25,False
498,22,48.2,422,1,7,1,4,1,25,603,1,0,38,False
499,17,50.0,275,6,9,2,13,6,22,484,3,0,38,False
500,18,36.0,305,7,19,1,10,3,20,473,3,0,37,False
501,20,43.3,381,7,11,4,14,2,22,576,4,0,28,False
502,8,55.4,402,5,9,2,13,3,22,616,1,1,26,False
503,23,57.3,400,7,13,1,13,3,19,610,1,0,57,False
504,21,61.9,480,10,8,5,26,4,14,717,1,0,42,False
505,18,48.8,482,0,16,1,10,4,16,648,2,0,23,False
506,4,41.9,365,5,10,2,8,0,23,559,2,0,31,False
507,12,69.0,585,13,11,1,20,6,16,795,0,0,15,False
508,2,61.1,503,5,15,5,11,5,21,708,2,0,16,False
509,6,53.9,418,8,14,1,16,4,12,604,2,0,36,False
510,17,55.7,443,6,13,4,17,8,22,658,4,0,14,False
511,20,58.2,558,11,6,0,20,6,18,768,0,0,16,False
512,18,59.7,433,1,19,1,9,2,23,619,2,0,26,False
513,13,51.7,342,1,10,2,16,5,18,558,0,0,40,False
514,21,69.1,677,4,6,0,16,3,15,885,0,0,23,False
515,15,50.3,413,3,10,1,13,4,24,642,0,0,66,False
516,13,61.5,458,8,11,5,13,4,17,653,3,0,15,False
517,8,48.1,311,11,17,4,19,4,16,545,3,0,33,False
518,23,44.6,406,3,8,0,12,7,25,633,1,0,39,False
519,18,46.2,373,3,22,3,14,2,28,571,2,0,23,False
520,21,52.4,442,13,11,1,17,9,21,669,0,0,51,False
521,15,28.5,232,5,13,3,3,0,14,392,5,0,26,False
522,6,41.3,251,4,4,2,11,3,12,460,2,0,27,False
523,12,54.6,489,4,13,0,20,4,17,708,2,0,38,False
524,18,43.1,410,0,10,1,8,2,21,606,2,0,34,False
525,19,37.6,292,5,10,5,13,2,17,511,2,0,34,False
526,7,67.5,504,7,14,0,16,6,25,710,2,0,31,False
527,22,48.5,404,2,9,2,11,1,15,578,3,1,24,False
528,16,38.0,323,3,12,1,15,5,12,496,2,0,18,False
529,9,37.1,344,2,9,3,3,2,20,532,1,1,20,False
530,21,50.4,495,6,12,4,7,1,19,659,3,0,16,False
531,19,52.1,397,2,9,2,17,2,14,573,4,0,18,False
532,16,37.3,322,5,13,1,8,3,22,541,5,0,38,False
533,6,36.2,256,2,17,1,3,1,18,424,3,1,33,False
534,3,58.3,447,8,5,3,14,4,18,664,0,0,40,False
535,5,56.9,537,1,15,2,18,5,24,724,3,0,17,False
536,12,63.9,610,9,6,2,16,6,17,815,1,0,19,False
537,9,40.9,314,7,14,2,11,1,16,548,1,0,39,False
538,6,22.3,208,3,10,0,5,1,12,351,2,0,24,False
539,19,54.2,490,3,8,2,10,4,23,688,1,0,25,False
540,5,55.8,513,5,14,4,8,2,20,709,4,0,28,False
541,8,39.4,369,0,8,1,10,3,20,583,1,0,38,False
542,15,39.3,249,7,10,1,10,3,22,469,5,0,43,False
543,5,44.4,452,4,9,2,10,2,21,657,3,0,29,False
544,16,54.6,433,4,12,3,19,9,14,649,1,0,30,False
545,19,48.0,446,2,11,0,8,2,14,626,2,0,35,False
546,17,40.2,286,3,15,2,8,5,22,488,3,1,33,False
547,22,55.9,370,4,9,1,13,3,13,569,0,0,37,False
548,6,57.8,407,6,6,3,16,6,29,613,0,0,32,False
549,18,47.1,389,2,13,1,12,4,18,591,1,0,39,False
550,12,56.2,483,10,13,4,26,11,21,708,1,0,28,False
551,19,54.1,412,8,11,1,7,2,13,617,3,0,39,False
552,16,58.8,372,4,15,4,11,3,13,578,1,0,43,False
553,23,30.4,216,6,15,6,11,6,22,407,2,1,30,False
554,9,41.2,335,6,8,0,10,3,18,561,2,0,44,False
555,8,38.0,295,4,10,0,12,2,26,528,1,0,41,False
556,22,44.8,349,7,8,0,19,4,17,536,0,0,25,False
557,5,47.6,557,4,10,2,6,2,12,705,1,0,13,False
558,2,55.6,568,7,4,5,16,5,12,755,0,0,23,False
559,10,62.9,515,5,11,2,17,5,15,735,2,0,35,False
560,9,48.0,354,5,20,2,16,6,24,555,0,0,37,False
561,19,45.0,406,6,10,0,17,6,16,597,1,0,20,False
562,15,44.5,306,3,16,5,12,3,15,493,4,0,27,False
563,17,42.9,387,1,12,5,11,2,16,542,1,0,12,False
564,10,47.9,456,2,19,2,13,7,30,679,3,0,24,False
565,3,47.6,415,1,9,4,7,4,18,633,0,0,34,False
566,19,49.5,447,4,6,1,13,4,13,623,1,0,32,False
567,6,51.0,446,2,11,1,11,4,17,669,1,0,43,False
568,15,50.0,366,6,14,0,14,3,23,581,3,0,30,False
569,9,30.5,289,2,14,1,8,3,12,446,3,1,14,False
570,2,57.7,513,10,10,8,18,4,19,721,0,0,28,False
571,5,45.9,429,0,13,1,6,3,19,601,5,0,32,False
572,3,56.2,473,5,12,3,14,4,8,693,0,0,47,False
573,21,68.4,694,4,13,0,10,4,22,876,0,1,22,False
574,23,31.2,300,3,10,1,6,2,14,481,1,0,40,False
575,20,47.3,395,5,6,2,22,9,27,616,3,0,33,False
576,13,51.6,408,5,10,1,16,5,18,609,3,0,26,False
577,9,41.1,379,6,5,2,16,4,20,556,2,1,26,False
578,10,65.4,679,5,12,3,16,7,12,830,2,0,8,False
579,15,45.3,363,8,5,2,16,5,25,599,0,0,49,False
580,10,46.0,412,0,10,1,10,7,21,636,1,0,39,False
581,9,35.6,316,4,7,0,8,5,19,483,0,0,21,False
582,16,50.9,319,7,16,3,9,2,16,527,2,0,33,False
583,23,52.1,324,2,17,0,8,3,13,523,2,0,50,False
584,20,54.3,440,4,10,1,13,2,19,658,1,0,40,False
585,21,48.9,384,3,8,2,12,6,22,618,2,1,37,False
586,22,40.8,336,4,13,5,8,4,17,520,2,0,31,False
587,19,48.6,327,6,10,7,9,2,7,552,0,0,50,False
588,15,38.0,317,2,13,1,10,7,21,535,1,0,55,False
589,6,37.1,310,3,10,0,11,3,34,579,2,0,74,False
590,5,48.6,463,3,7,3,11,3,17,657,0,0,36,False
591,18,51.0,351,5,10,2,11,6,21,557,3,1,53,False
592,12,44.2,453,5,5,4,10,5,22,677,2,0,31,False
593,20,55.6,444,4,6,3,13,7,7,625,0,0,43,False
594,13,46.7,414,2,12,3,9,2,13,619,1,0,26,False
595,23,61.9,664,7,9,0,16,4,16,855,2,0,26,False
596,8,35.9,294,5,14,0,9,3,22,483,1,0,48,False
597,10,67.7,649,6,10,3,13,6,24,839,2,0,16,False
598,4,39.2,284,1,14,5,5,1,13,480,4,0,40,False
599,9,49.1,302,5,11,0,20,7,15,532,1,0,40,False
600,6,31.6,264,1,16,1,5,2,16,434,3,1,37,False
601,5,53.1,572,6,7,1,13,5,20,738,3,0,16,False
602,9,47.7,370,7,10,2,13,2,11,574,0,0,24,False
603,19,61.0,492,3,13,2,13,5,19,699,3,0,32,False
604,8,51.1,367,5,7,2,6,1,26,590,1,0,38,False
605,21,63.4,634,6,5,2,16,2,23,843,1,0,39,False
606,16,47.7,404,3,12,7,10,4,15,603,0,0,33,False
607,23,36.6,286,1,15,6,13,4,22,500,3,0,46,False
608,13,33.3,326,1,13,6,10,2,19,506,0,0,27,False
609,23,52.8,374,6,9,1,11,7,16,581,5,0,26,False
610,20,62.3,549,8,11,3,12,5,18,739,2,0,40,False
611,21,47.7,471,4,5,4,12,3,19,695,2,0,45,False
612,8,42.7,364,2,15,2,9,1,24,543,2,0,34,False
613,16,56.3,431,3,16,4,15,4,20,631,3,0,36,False
614,7,46.9,393,1,15,2,18,5,14,594,1,0,39,False
615,5,47.6,428,3,10,4,11,6,17,627,0,0,43,False
616,18,45.3,368,3,12,5,11,4,26,557,2,0,21,False
617,15,30.4,261,3,10,0,5,2,12,466,1,0,61,False
618,16,51.7,469,4,18,2,10,5,13,673,3,0,25,False
619,19,53.8,343,8,12,1,12,4,13,548,1,0,43,False
620,12,70.7,684,4,11,2,16,1,24,905,2,0,28,False
621,6,52.8,466,4,9,2,16,7,11,631,1,1,19,False
622,2,51.4,462,6,12,5,9,2,19,624,3,1,14,False
623,21,59.3,609,6,12,2,11,2,22,805,0,0,17,False
624,7,68.8,665,10,7,2,27,5,20,872,1,0,11,False
625,16,49.0,416,7,8,2,15,4,15,621,2,0,27,False
626,12,64.1,471,12,8,3,19,9,12,691,1,1,40,False
627,6,32.4,271,0,11,1,3,2,19,504,2,0,71,False
628,13,34.7,354,5,14,1,7,3,18,528,0,1,27,False
629,18,55.1,489,5,8,1,20,7,11,692,4,0,28,False
630,7,44.6,430,9,15,1,22,6,19,646,2,0,22,False
631,6,41.7,336,2,13,0,11,3,29,582,1,0,51,False
632,13,48.2,393,3,11,3,15,6,11,607,2,0,37,False
633,7,63.9,581,8,6,2,18,7,18,796,0,0,26,False
634,13,46.0,359,8,12,2,29,14,11,571,0,0,36,False
635,6,41.6,402,2,4,4,10,4,21,583,0,0,39,False
636,17,53.1,441,3,16,1,11,3,20,610,2,0,16,False
637,22,18.7,175,0,7,1,3,3,22,375,1,1,57,False
638,15,41.1,343,6,11,3,10,5,11,525,2,0,18,False
639,9,49.1,272,9,5,2,20,4,23,519,1,0,45,False
640,3,64.5,628,9,11,0,21,7,24,815,3,0,24,False
641,2,37.6,355,5,6,0,13,5,22,533,1,0,13,False
642,5,49.0,509,3,12,3,11,5,16,668,2,0,14,False
643,10,58.3,466,5,11,3,13,3,29,653,1,0,24,False
644,19,48.0,431,2,9,0,9,4,19,627,2,0,27,False
645,20,65.6,454,6,12,5,19,7,16,686,2,0,26,False
646,3,59.2,496,5,11,0,11,1,14,679,2,0,30,False
647,15,34.7,289,4,8,0,12,2,16,492,3,0,24,False
648,22,39.2,351,2,10,6,15,6,23,551,4,0,42,False
649,10,44.7,428,2,11,4,18,8,19,657,0,0,24,False
650,8,37.3,331,2,19,5,8,2,25,525,3,0,31,False
651,12,45.0,373,2,15,3,13,6,24,577,2,0,44,False
652,19,58.0,401,11,13,1,19,8,14,607,1,0,32,False
653,2,52.1,514,11,15,7,17,7,19,706,2,0,15,False
654,10,53.0,467,6,11,3,14,6,24,692,3,0,20,False
655,3,52.7,432,10,9,3,22,8,23,682,2,0,54,False
656,8,39.7,367,0,8,3,8,4,33,581,2,0,19,False
657,23,55.8,523,5,15,0,11,4,17,733,3,0,38,False
658,3,58.9,625,7,13,2,22,9,18,805,1,0,23,False
659,7,64.2,619,9,10,2,18,5,18,809,1,0,26,False
660,20,43.4,392,10,12,0,22,8,25,609,3,0,11,False
661,4,43.3,318,5,13,0,10,2,14,517,2,0,41,False
662,2,37.7,369,1,9,4,3,1,21,529,2,2,17,False
663,20,59.1,614,5,11,1,19,9,14,781,2,0,27,False
664,22,51.1,446,4,7,3,17,5,11,645,3,0,25,False
665,4,40.9,280,5,18,2,11,2,21,493,5,0,39,False
666,10,61.7,503,7,8,2,13,5,22,718,1,0,24,False
667,2,42.5,394,5,12,2,9,3,31,591,2,0,29,False
668,7,56.5,480,8,17,4,18,7,10,706,0,0,40,False
669,4,53.1,381,6,12,0,18,5,8,571,2,0,44,False
670,5,46.5,394,8,11,1,12,4,11,577,2,0,34,False
671,13,36.7,332,3,8,4,9,3,26,553,0,0,48,False
672,16,47.5,486,2,12,1,17,7,24,685,2,0,38,False
673,7,48.2,463,4,12,4,17,5,25,662,1,0,35,False
674,3,51.4,437,5,6,4,9,6,24,669,2,0,32,False
675,12,46.7,452,4,10,2,14,3,23,654,1,0,28,False
676,4,33.5,303,1,13,2,7,1,19,464,2,0,36,False
677,12,55.5,433,5,8,4,9,6,13,640,1,0,42,False
678,16,46.7,409,1,8,1,12,5,19,623,1,0,37,False
679,7,51.0,455,4,12,1,22,7,19,658,3,0,36,False
680,20,58.3,453,6,19,0,14,2,12,644,7,2,25,False
681,17,48.9,418,4,4,3,11,7,18,627,1,0,42,False
682,15,40.8,266,8,19,2,11,2,18,493,6,0,35,False
683,12,43.1,368,5,12,2,11,5,33,594,2,1,22,False
684,3,56.6,592,4,11,2,11,7,13,793,2,0,38,False
685,21,73.6,617,4,8,0,9,2,26,829,0,0,26,False
686,7,48.7,489,5,15,2,7,3,20,710,3,1,36,False
687,15,37.0,324,6,16,3,12,2,25,508,4,0,28,False
688,10,43.7,408,5,8,0,20,8,15,598,2,1,23,False
689,5,53.6,442,6,9,3,18,6,18,664,1,0,28,False
690,7,58.5,594,5,11,3,22,9,12,793,4,0,24,False
691,4,41.1,289,1,11,0,5,1,18,485,0,0,45,False
692,22,43.3,384,5,8,3,13,2,20,548,1,0,22,False
693,6,29.4,282,1,15,2,0,0,21,457,0,0,29,False
694,22,44.2,364,8,14,3,14,3,19,577,0,0,25,False
695,4,32.6,238,6,14,2,6,2,17,430,1,0,64,False
696,8,45.1,412,3,12,2,20,9,27,647,3,0,42,False
697,19,41.8,390,7,10,1,13,1,19,579,2,0,22,False
698,8,36.9,258,4,15,2,8,4,23,488,4,2,53,False
699,3,47.9,475,3,10,0,6,5,19,676,2,0,59,False
700,3,55.8,440,6,15,4,16,9,29,650,1,0,31,False
701,15,49.0,425,4,11,3,14,7,39,687,2,0,41,False
702,12,62.5,489,19,8,1,22,4,22,712,2,1,26,False
703,13,62.4,501,4,10,8,19,10,12,694,4,0,17,False
704,8,43.2,460,2,13,3,13,6,19,664,0,0,26,False
705,21,40.2,402,3,6,0,13,6,20,627,0,0,45,False
706,7,56.3,501,6,8,3,21,8,20,715,3,0,27,False
707,4,45.4,283,3,16,0,8,0,22,515,0,0,52,False
708,16,56.8,492,7,10,9,21,4,16,702,0,0,15,False
709,4,38.5,266,5,12,3,11,3,15,504,1,0,48,False
710,12,46.1,451,1,13,1,9,4,19,673,1,0,52,False
711,18,51.6,401,6,14,7,17,7,26,672,1,0,28,False
712,7,35.5,297,6,16,5,6,0,17,528,3,1,43,False
713,22,27.6,270,5,11,0,9,0,19,463,0,1,41,False
714,20,45.2,386,4,8,4,22,7,27,582,2,0,39,False
715,5,40.5,392,4,8,0,10,4,16,590,0,0,28,False
716,16,60.9,426,6,14,0,11,4,11,647,1,0,46,False
717,2,47.8,354,4,14,5,16,6,15,530,5,1,34,False
718,16,48.9,403,4,9,2,8,1,17,593,4,0,32,False
719,9,52.6,382,9,9,1,8,2,22,645,0,0,51,False
720,23,45.6,402,6,12,5,19,9,20,617,2,0,51,False
721,8,54.6,390,9,11,4,3,1,24,594,1,0,34,False
722,9,56.2,386,6,16,3,15,6,18,627,2,0,35,False
723,19,26.7,246,3,12,2,6,1,17,437,3,1,50,False
724,12,59.6,599,10,6,3,20,6,21,836,1,0,25,False
725,22,44.2,380,11,12,1,14,4,27,580,3,0,25,False
726,2,64.0,593,6,8,0,16,6,18,778,1,0,5,False
727,13,31.8,296,7,15,3,8,1,20,482,5,0,40,False
728,8,36.6,312,6,7,2,11,6,15,485,0,0,21,False
729,7,67.6,608,9,9,5,21,3,29,849,2,0,17,False
730,4,25.0,265,2,15,0,9,2,12,424,3,0,39,False
731,20,53.8,491,11,22,0,19,4,24,700,2,1,9,False
732,18,37.7,409,0,7,1,9,3,17,556,1,0,16,False
733,2,52.7,557,4,8,3,24,13,20,771,3,0,27,False
734,20,46.8,394,4,14,0,11,2,20,578,4,0,17,False
735,22,31.5,283,3,13,3,4,3,13,498,1,0,56,False
736,17,41.5,275,2,19,6,9,3,15,463,2,0,38,False
737,10,64.7,577,6,11,4,16,4,25,804,1,0,28,False
738,13,37.7,385,7,8,2,14,5,18,598,0,0,46,False
739,23,50.9,412,6,14,1,14,2,19,638,1,0,47,False
740,13,35.1,383,2,10,1,5,1,20,556,0,0,17,False
741,21,59.8,539,9,9,1,11,2,16,732,0,0,25,False
742,3,55.1,449,3,14,2,9,1,27,637,2,0,25,False
743,10,72.0,828,4,4,0,12,7,13,974,0,0,12,False
744,16,37.9,361,4,16,0,13,0,18,568,3,0,35,False
745,12,53.1,481,7,9,3,14,7,19,698,1,0,27,False
746,17,36.6,309,4,7,4,13,4,21,522,3,0,39,False
747,10,61.8,510,15,9,0,11,5,22,724,3,0,25,False
748,21,54.4,485,2,14,1,5,1,16,664,2,0,31,False
749,3,56.5,547,10,8,2,18,8,23,733,0,0,24,False
750,4,24.0,282,2,7,1,3,0,16,450,1,0,30,False
751,13,45.1,375,1,11,4,15,5,24,574,0,0,26,False
752,8,42.8,294,11,12,4,19,6,27,572,2,0,43,False
753,2,55.3,442,14,12,1,21,9,20,662,2,0,20,False
754,10,61.7,533,6,13,3,14,4,16,739,1,0,22,False
755,20,39.6,363,4,9,0,7,2,19,580,2,0,46,False
756,2,56.5,548,17,7,4,19,7,18,756,0,0,23,False
757,4,36.0,275,1,11,4,10,2,29,533,1,0,69,False
758,9,51.2,360,9,11,1,15,7,16,579,3,0,47,False
759,3,60.3,482,4,15,5,6,3,33,703,2,0,24,False
760,22,51.7,432,6,7,4,21,7,16,633,1,0,15,False
761,14,49.5,334,13,22,1,18,5,21,584,8,0,51,False
762,17,54.7,475,4,11,1,20,8,19,714,0,0,41,False
763,13,41.5,377,5,11,1,5,3,24,589,4,0,32,False
764,10,67.1,718,7,4,3,26,13,16,911,1,0,17,False
765,17,41.7,294,3,13,3,11,3,22,510,3,0,56,False
