match_id,season_id,date,home_team_id,away_team_id,goal_home_ft,goal_away_ft,result
1311,4,2014-03-29,4,28,1,0,0
1312,4,2014-03-29,21,23,3,0,0
1313,4,2014-03-29,13,27,3,3,2
1314,4,2014-05-03,15,28,3,1,0
1315,4,2014-05-03,16,7,2,3,1
1316,4,2014-05-03,3,8,0,1,1
1317,4,2014-05-03,17,27,3,0,0
1318,4,2014-05-03,4,5,4,1,0
1319,4,2014-05-03,21,25,0,1,1
1320,4,2014-05-03,14,12,2,0,0
1321,4,2013-11-30,15,8,0,0,2
1322,4,2013-11-30,27,10,0,3,1
1323,4,2013-11-30,16,4,4,0,0
1324,4,2013-11-30,17,13,2,1,0
1325,4,2013-11-30,23,26,1,0,0
1326,4,2013-11-30,14,5,3,0,0
1327,4,2013-08-31,27,16,0,0,2
1328,4,2013-08-31,26,8,3,1,0
1329,4,2013-08-31,7,28,2,0,0
1330,4,2013-08-31,17,5,1,0,0
1331,4,2013-08-31,23,25,1,0,0
1332,4,2013-08-31,14,4,0,1,1
1333,4,2014-04-05,15,5,1,2,1
1334,4,2014-04-05,27,26,0,3,1
1335,4,2014-04-05,20,4,3,0,0
1336,4,2014-04-05,28,21,1,0,0
1337,4,2014-04-05,7,25,4,1,0
1338,4,2014-04-05,17,3,0,4,1
1339,4,2014-04-05,23,13,0,1,1
1340,4,2013-10-05,27,17,1,2,1
1341,4,2013-10-05,5,4,1,0,0
1342,4,2013-10-05,28,15,0,0,2
1343,4,2013-10-05,2,26,3,1,0
1344,4,2013-10-05,7,16,3,1,0
1345,4,2013-10-05,8,3,1,2,1
1346,4,2013-12-07,26,27,2,0,0
1347,4,2013-12-07,2,14,4,1,0
1348,4,2013-12-07,3,17,0,1,1
1349,4,2013-12-07,25,7,1,1,2
1350,4,2013-12-07,4,20,3,2,0
1351,4,2013-12-07,8,12,1,2,1
1352,4,2013-12-07,13,23,0,2,1
1353,4,2014-02-08,15,14,0,2,1
1354,4,2014-02-08,20,17,3,0,0
1355,4,2014-02-08,26,13,3,1,0
1356,4,2014-02-08,2,10,5,1,0
1357,4,2014-02-08,23,7,0,0,2
1358,4,2014-02-08,25,4,2,2,2
1359,4,2014-02-08,8,28,0,2,1
1360,4,2014-02-08,21,27,3,0,0
1361,4,2014-03-08,27,5,3,1,0
1362,4,2014-03-08,20,12,4,0,0
1363,4,2014-03-08,26,25,0,1,1
1364,4,2014-03-08,23,4,1,1,2
1365,4,2014-03-08,13,3,0,3,1
1366,4,2013-11-09,15,27,2,0,0
1367,4,2013-11-09,20,13,2,2,2
1368,4,2013-11-09,26,16,0,0,2
1369,4,2013-11-09,2,5,4,0,0
1370,4,2013-11-09,23,14,3,1,0
1371,4,2013-11-09,25,28,4,1,0
1372,4,2013-12-01,20,25,3,1,0
1373,4,2013-12-01,28,2,3,1,0
1374,4,2013-12-01,7,21,3,0,0
1375,4,2013-12-01,12,3,2,2,2
1376,4,2013-09-01,10,12,1,0,0
1377,4,2013-09-01,2,3,1,0,0
1378,4,2013-09-01,13,21,0,2,1
1379,4,2013-11-10,3,10,1,0,0
1380,4,2013-11-10,8,7,1,0,0
1381,4,2013-11-10,21,4,3,3,2
1382,4,2013-11-10,12,17,0,1,1
1383,4,2014-05-11,27,20,1,2,1
1384,4,2014-05-11,5,26,2,2,2
1385,4,2014-05-11,28,16,0,2,1
1386,4,2014-05-11,2,17,2,1,0
1387,4,2014-05-11,7,14,2,0,0
1388,4,2014-05-11,23,10,0,2,1
1389,4,2014-05-11,25,3,1,1,2
1390,4,2014-05-11,8,21,1,3,1
1391,4,2014-05-11,12,15,3,0,0
1392,4,2014-05-11,13,4,1,2,1
1393,4,2014-01-12,17,7,0,2,1
1394,4,2014-01-12,4,2,3,5,1
1395,4,2014-04-13,2,7,3,2,0
1396,4,2014-04-13,21,20,0,1,1
1397,4,2013-12-15,15,3,0,3,1
1398,4,2013-12-15,23,21,1,1,2
1399,4,2013-12-15,12,2,0,5,1
1400,4,2013-09-15,25,14,0,0,2
1401,4,2014-03-16,3,2,0,3,1
1402,4,2014-03-16,12,10,0,1,1
1403,4,2013-08-18,20,28,2,0,0
1404,4,2013-08-18,26,12,0,1,1
1405,4,2014-01-19,20,3,3,1,0
1406,4,2014-01-19,21,12,1,3,1
1407,4,2014-02-02,10,26,2,0,0
1408,4,2014-02-02,13,2,1,1,2
1409,4,2014-03-02,15,23,4,1,0
1410,4,2014-03-02,21,26,1,1,2
1411,4,2014-03-02,12,27,1,0,0
1412,4,2014-04-20,16,3,2,0,0
1413,4,2014-04-20,28,10,0,3,1
1414,4,2014-04-20,23,2,2,3,1
1415,4,2013-10-20,15,12,0,2,1
1416,4,2013-12-22,25,12,2,3,1
1417,4,2013-12-22,21,16,1,2,1
1418,4,2013-09-22,10,4,3,1,0
1419,4,2013-09-22,27,12,0,1,1
1420,4,2013-09-22,26,21,0,2,1
1421,4,2013-09-22,7,3,4,1,0
1422,4,2014-02-23,2,21,4,3,0
1423,4,2014-02-23,17,15,1,0,0
1424,4,2014-02-23,23,12,1,0,0
1425,4,2014-03-23,15,4,1,4,1
1426,4,2014-03-23,12,25,3,2,0
1427,4,2013-11-24,27,3,2,2,2
1428,4,2013-11-24,7,12,6,0,0
1429,4,2013-08-25,27,7,3,2,0
1430,4,2013-08-25,12,21,1,0,0
1431,4,2014-04-27,26,7,0,2,1
1432,4,2014-04-27,2,20,0,2,1
1433,4,2014-04-27,8,27,4,0,0
1434,4,2013-10-27,20,7,2,1,0
1435,4,2013-10-27,8,17,2,1,0
1436,4,2013-10-27,21,14,0,0,2
1437,4,2013-10-27,12,28,1,0,0
1438,4,2013-12-29,20,2,2,1,0
1439,4,2013-12-29,16,25,2,1,0
1440,4,2013-12-29,17,10,0,1,1
1441,4,2013-12-29,12,4,3,0,0
1442,4,2013-09-29,4,23,0,1,1
1443,4,2013-09-29,8,2,1,3,1
1444,4,2013-11-03,27,21,1,0,0
1445,4,2013-11-03,16,12,0,0,2
1446,4,2014-03-30,5,16,1,3,1
1447,4,2014-03-30,2,12,4,0,0
1448,4,2014-05-04,10,13,1,0,0
1449,4,2014-05-04,20,23,0,0,2
1450,4,2014-04-06,16,10,3,0,0
1451,4,2014-04-06,14,2,1,2,1
1452,4,2013-10-06,23,20,1,3,1
1453,4,2013-10-06,25,21,2,0,0
1454,4,2013-10-06,12,14,0,3,1
1455,4,2013-10-06,13,10,1,1,2
1456,4,2013-12-08,10,16,1,1,2
1457,4,2013-12-08,5,15,2,0,0
1458,4,2014-02-09,3,5,2,2,2
1459,4,2014-02-09,12,16,1,0,0
1460,4,2013-12-26,15,26,0,1,1
1461,4,2013-12-26,27,25,0,3,1
1462,4,2013-12-26,20,21,1,0,0
1463,4,2013-12-26,16,8,0,1,1
1464,4,2013-12-26,28,3,2,3,1
1465,4,2013-12-26,7,2,2,1,0
1466,4,2013-12-26,17,4,5,1,0
1467,4,2013-12-26,23,5,1,2,1
1468,4,2013-12-26,12,13,1,1,2
1469,4,2013-12-26,14,10,1,3,1
1470,4,2014-02-11,27,15,0,0,2
1471,4,2014-02-11,28,25,0,1,1
1472,4,2014-02-11,13,20,1,1,2
1473,4,2014-02-11,14,23,2,0,0
1474,4,2014-04-15,10,14,3,1,0
1475,4,2014-03-25,10,21,2,2,2
1476,4,2014-03-25,3,7,0,3,1
1477,4,2014-03-25,17,16,0,3,1
1478,4,2014-01-28,26,28,1,0,0
1479,4,2014-01-28,2,16,4,0,0
1480,4,2014-01-28,3,27,2,0,0
1481,4,2014-01-28,23,17,0,0,2
1482,4,2014-01-28,25,10,2,2,2
1483,4,2014-01-28,21,5,2,0,0
1484,4,2013-12-03,26,14,1,0,0
1485,4,2014-05-06,3,28,3,1,0
1486,4,2014-01-01,10,27,2,0,0
1487,4,2014-01-01,26,23,1,1,2
1488,4,2014-01-01,5,14,2,1,0
1489,4,2014-01-01,2,28,2,0,0
1490,4,2014-01-01,3,12,1,2,1
1491,4,2014-01-01,25,20,0,3,1
1492,4,2014-01-01,4,16,1,1,2
1493,4,2014-01-01,8,15,0,1,1
1494,4,2014-01-01,21,7,2,3,1
1495,4,2014-01-01,13,17,1,0,0
1496,4,2014-02-12,10,3,0,0,2
1497,4,2014-02-12,5,2,2,3,1
1498,4,2014-02-12,17,12,0,4,1
1499,4,2014-02-12,4,21,1,1,2
1500,4,2014-04-16,16,26,2,3,1
1501,4,2014-04-16,7,8,2,2,2
1502,4,2013-08-21,20,15,2,1,0
1503,4,2014-03-26,2,8,2,1,0
1504,4,2014-03-26,14,28,2,1,0
1505,4,2014-01-29,15,13,4,3,0
1506,4,2014-01-29,20,14,0,0,2
1507,4,2014-01-29,8,4,1,0,0
1508,4,2014-01-29,12,7,1,5,1
1509,4,2013-12-04,10,28,2,0,0
1510,4,2013-12-04,5,12,1,2,1
1511,4,2013-12-04,2,23,5,1,0
1512,4,2013-12-04,3,16,0,1,1
1513,4,2013-12-04,25,15,2,3,1
1514,4,2013-12-04,4,27,0,0,2
1515,4,2013-12-04,8,20,3,4,1
1516,4,2013-12-04,21,17,3,0,0
1517,4,2013-12-04,13,7,2,3,1
1518,4,2014-05-07,7,15,4,0,0
1519,4,2014-05-07,8,13,2,0,0
1520,5,2014-12-26,10,22,2,1,0
1521,5,2014-12-26,29,2,0,1,1
1522,5,2014-12-26,20,14,2,0,0
1523,5,2014-12-26,26,25,1,3,1
1524,5,2014-12-26,16,4,0,1,1
1525,5,2014-12-26,30,12,1,2,1
1526,5,2014-12-26,3,17,3,1,0
1527,5,2014-12-26,8,28,1,3,1
1528,5,2014-12-26,21,15,1,0,0
1529,5,2014-12-26,13,7,1,3,1
1530,5,2015-05-11,10,21,0,1,1
1531,5,2015-04-13,2,17,2,0,0
1532,5,2014-12-15,16,22,3,1,0
1533,5,2014-09-15,28,14,2,2,2
1534,5,2015-03-16,21,2,0,1,1
1535,5,2014-08-18,29,20,1,3,1
1536,5,2015-05-18,13,20,3,0,0
1537,5,2015-01-19,16,13,0,0,2
1538,5,2014-10-20,13,3,2,2,2
1539,5,2014-12-22,4,20,0,2,1
1540,5,2014-11-24,15,25,1,1,2
1541,5,2014-08-25,7,2,3,1,0
1542,5,2014-10-27,22,15,2,0,0
1543,5,2014-12-29,2,21,4,1,0
1544,5,2014-09-29,4,17,1,0,0
1545,5,2014-11-03,26,8,1,3,1
1546,5,2015-05-04,28,10,1,3,1
1547,5,2015-04-06,26,7,2,1,0
1548,5,2014-12-08,25,3,1,2,1
1549,5,2014-11-01,10,29,3,0,0
1550,5,2014-11-01,20,22,2,1,0
1551,5,2014-11-01,16,21,0,0,2
1552,5,2014-11-01,28,25,0,1,1
1553,5,2014-11-01,30,13,0,1,1
1554,5,2014-11-01,17,2,1,0,0
1555,5,2014-11-01,4,14,2,2,2
1556,5,2015-01-10,29,22,2,1,0
1557,5,2015-01-10,20,17,2,0,0
1558,5,2015-01-10,26,12,2,1,0
1559,5,2015-01-10,16,7,1,1,2
1560,5,2015-01-10,30,15,1,0,0
1561,5,2015-01-10,8,2,0,1,1
1562,5,2015-01-10,21,14,1,1,2
1563,5,2015-01-10,13,28,1,0,0
1564,5,2015-04-11,29,10,0,1,1
1565,5,2015-04-11,25,28,2,0,0
1566,5,2015-04-11,8,26,1,4,1
1567,5,2015-04-11,21,16,1,1,2
1568,5,2015-04-11,12,15,0,1,1
1569,5,2015-04-11,13,30,2,3,1
1570,5,2015-04-11,14,4,1,1,2
1571,5,2014-12-13,10,17,4,1,0
1572,5,2014-12-13,29,25,1,0,0
1573,5,2014-12-13,20,28,2,0,0
1574,5,2014-12-13,26,4,1,1,2
1575,5,2014-12-13,30,7,0,1,1
1576,5,2014-12-13,8,14,1,1,2
1577,5,2014-12-13,13,15,1,0,0
1578,5,2014-09-13,10,7,2,2,2
1579,5,2014-09-13,20,21,4,2,0
1580,5,2014-09-13,26,29,0,0,2
1581,5,2014-09-13,2,15,0,1,1
1582,5,2014-09-13,25,17,4,0,0
1583,5,2014-09-13,4,30,0,1,1
1584,5,2014-09-13,8,12,2,2,2
1585,5,2014-09-13,13,16,0,2,1
1586,5,2015-03-14,10,14,3,0,0
1587,5,2015-03-14,29,7,1,0,0
1588,5,2015-03-14,26,22,3,1,0
1589,5,2015-03-14,30,28,0,0,2
1590,5,2015-03-14,8,15,0,4,1
1591,5,2015-03-14,13,4,1,0,0
1592,5,2014-08-16,10,26,2,1,0
1593,5,2014-08-16,30,16,2,2,2
1594,5,2014-08-16,3,21,1,2,1
1595,5,2014-08-16,22,28,0,1,1
1596,5,2014-08-16,4,15,0,1,1
1597,5,2014-08-16,13,8,2,2,2
1598,5,2014-08-16,14,12,0,1,1
1599,5,2015-05-16,29,4,0,0,2
1600,5,2015-05-16,2,26,1,3,1
1601,5,2015-05-16,22,17,2,1,0
1602,5,2015-05-16,25,15,6,1,0
1603,5,2015-05-16,8,30,0,0,2
1604,5,2015-05-16,12,28,2,0,0
1605,5,2015-05-16,14,16,1,2,1
1606,5,2015-01-17,15,2,0,2,1
1607,5,2015-01-17,29,26,2,3,1
1608,5,2015-01-17,30,4,0,1,1
1609,5,2015-01-17,17,25,1,2,1
1610,5,2015-01-17,22,3,0,2,1
1611,5,2015-01-17,21,20,0,5,1
1612,5,2015-01-17,12,8,2,1,0
1613,5,2015-04-18,20,3,1,0,0
1614,5,2015-04-18,26,13,0,2,1
1615,5,2015-04-18,16,29,1,0,0
1616,5,2015-04-18,30,21,2,0,0
1617,5,2015-04-18,4,25,2,1,0
1618,5,2014-10-18,10,28,2,2,2
1619,5,2014-10-18,29,14,1,3,1
1620,5,2014-10-18,26,20,1,2,1
1621,5,2014-10-18,16,15,3,0,0
1622,5,2014-10-18,7,12,4,1,0
1623,5,2014-10-18,17,30,1,0,0
1624,5,2014-10-18,25,8,8,0,0
1625,5,2015-05-02,15,16,3,2,0
1626,5,2015-05-02,30,17,3,0,0
1627,5,2015-05-02,2,22,2,1,0
1628,5,2015-05-02,3,13,0,1,1
1629,5,2015-05-02,8,25,2,1,0
1630,5,2015-05-02,21,4,2,0,0
1631,5,2015-05-02,14,29,1,0,0
1632,5,2014-12-20,15,3,1,1,2
1633,5,2014-12-20,28,21,0,1,1
1634,5,2014-12-20,7,26,3,0,0
1635,5,2014-12-20,22,13,3,2,0
1636,5,2014-12-20,25,16,3,0,0
1637,5,2014-12-20,12,29,2,1,0
1638,5,2014-12-20,14,30,2,0,0
1639,5,2014-09-20,15,10,0,3,1
1640,5,2014-09-20,29,8,0,0,2
1641,5,2014-09-20,17,28,2,2,2
1642,5,2014-09-20,22,4,2,2,2
1643,5,2014-09-20,21,25,0,1,1
1644,5,2014-09-20,14,2,3,1,0
1645,5,2015-02-21,15,4,1,2,1
1646,5,2015-02-21,20,29,1,1,2
1647,5,2015-02-21,26,10,1,2,1
1648,5,2015-02-21,28,22,2,1,0
1649,5,2015-02-21,7,17,5,0,0
1650,5,2015-02-21,8,13,0,0,2
1651,5,2015-02-21,21,3,2,1,0
1652,5,2015-03-21,15,21,0,1,1
1653,5,2015-03-21,7,13,3,0,0
1654,5,2015-03-21,17,10,1,2,1
1655,5,2015-03-21,25,29,2,0,0
1656,5,2015-03-21,4,26,1,2,1
1657,5,2015-03-21,12,30,4,3,0
1658,5,2015-03-21,14,8,1,0,0
1659,5,2014-11-22,10,3,1,2,1
1660,5,2014-11-22,20,13,2,0,0
1661,5,2014-11-22,16,14,2,1,0
1662,5,2014-11-22,30,8,0,0,2
1663,5,2014-11-22,7,21,2,1,0
1664,5,2014-11-22,17,22,1,0,0
1665,5,2014-11-22,4,29,1,2,1
1666,5,2014-08-23,15,17,0,0,2
1667,5,2014-08-23,20,30,2,0,0
1668,5,2014-08-23,26,14,1,3,1
1669,5,2014-08-23,16,10,2,2,2
1670,5,2014-08-23,25,13,0,0,2
1671,5,2014-08-23,21,29,1,0,0
1672,5,2015-04-25,29,30,0,1,1
1673,5,2015-04-25,26,28,0,2,1
1674,5,2015-04-25,7,15,3,2,0
1675,5,2015-04-25,17,21,2,3,1
1676,5,2015-04-25,22,14,0,0,2
1677,5,2015-04-25,25,12,2,2,2
1678,5,2015-04-25,4,8,1,1,2
1679,5,2015-04-25,13,2,0,0,2
1680,5,2014-10-25,2,28,0,0,2
1681,5,2014-10-25,25,4,1,0,0
1682,5,2014-10-25,8,10,0,2,1
1683,5,2014-10-25,21,30,2,0,0
1684,5,2014-10-25,13,26,2,2,2
1685,5,2014-10-25,14,7,2,1,0
1686,5,2014-09-27,10,12,1,1,2
1687,5,2014-09-27,20,15,3,0,0
1688,5,2014-09-27,26,30,2,0,0
1689,5,2014-09-27,28,7,2,4,1
1690,5,2014-09-27,2,16,1,1,2
1691,5,2014-09-27,3,14,2,1,0
1692,5,2014-09-27,25,22,2,1,0
1693,5,2014-09-27,8,21,0,0,2
1694,5,2015-02-28,29,21,0,1,1
1695,5,2015-02-28,3,8,2,0,0
1696,5,2015-02-28,17,15,1,0,0
1697,5,2015-02-28,4,28,1,0,0
1698,5,2015-02-28,13,25,1,0,0
1699,5,2015-02-28,14,26,1,3,1
1700,5,2014-11-29,29,15,1,1,2
1701,5,2014-11-29,2,4,1,0,0
1702,5,2014-11-29,3,28,3,0,0
1703,5,2014-11-29,22,30,3,2,0
1704,5,2014-11-29,8,20,0,0,2
1705,5,2014-11-29,21,26,1,1,2
1706,5,2014-11-29,13,10,0,1,1
1707,5,2014-11-29,14,17,1,0,0
1708,5,2014-08-30,29,3,0,0,2
1709,5,2014-08-30,16,20,3,6,1
1710,5,2014-08-30,7,4,0,1,1
1711,5,2014-08-30,17,26,3,3,2
1712,5,2014-08-30,22,8,1,0,0
1713,5,2014-08-30,21,13,3,0,0
1714,5,2014-08-30,14,25,1,3,1
1715,5,2015-01-31,20,7,1,1,2
1716,5,2015-01-31,26,16,0,1,1
1717,5,2015-01-31,28,17,0,3,1
1718,5,2015-01-31,2,14,2,0,0
1719,5,2015-01-31,3,30,3,1,0
1720,5,2015-01-31,4,22,3,1,0
1721,5,2015-01-31,8,29,2,0,0
1722,5,2015-01-31,13,12,0,3,1
1723,5,2015-04-04,10,2,4,1,0
1724,5,2015-04-04,20,4,2,1,0
1725,5,2015-04-04,16,25,1,0,0
1726,5,2015-04-04,30,14,2,1,0
1727,5,2015-04-04,3,15,3,1,0
1728,5,2015-04-04,21,28,3,1,0
1729,5,2015-04-04,13,22,1,4,1
1730,5,2014-10-04,15,7,0,2,1
1731,5,2014-10-04,28,26,2,0,0
1732,5,2014-10-04,30,29,2,2,2
1733,5,2014-10-04,2,13,2,1,0
1734,5,2014-10-04,8,4,3,1,0
1735,5,2014-10-04,21,17,2,2,2
1736,5,2014-12-06,28,13,0,0,2
1737,5,2014-12-06,2,8,0,0,2
1738,5,2014-12-06,7,16,1,0,0
1739,5,2014-12-06,17,20,2,1,0
1740,5,2014-12-06,22,29,2,0,0
1741,5,2014-12-06,4,10,3,2,0
1742,5,2014-12-06,12,26,0,0,2
1743,5,2015-02-07,15,20,1,2,1
1744,5,2015-02-07,16,2,0,0,2
1745,5,2015-02-07,30,26,0,1,1
1746,5,2015-02-07,7,28,1,1,2
1747,5,2015-02-07,22,25,0,1,1
1748,5,2015-02-07,21,8,1,1,2
1749,5,2015-02-07,12,10,2,1,0
1750,5,2015-03-07,22,12,1,2,1
1751,5,2014-11-08,29,28,1,0,0
1752,5,2014-11-08,2,20,1,2,1
1753,5,2014-11-08,3,26,1,0,0
1754,5,2014-11-08,22,7,2,2,2
1755,5,2014-11-08,25,30,2,0,0
1756,5,2014-11-08,14,15,0,0,2
1757,5,2015-05-09,15,14,1,0,0
1758,5,2015-05-09,26,3,1,2,1
1759,5,2015-05-09,16,8,0,2,1
1760,5,2015-05-09,28,29,0,1,1
1761,5,2015-05-09,30,25,2,0,0
1762,5,2015-05-09,17,13,1,1,2
1763,5,2015-05-09,4,12,3,0,0
1764,5,2015-02-01,10,15,5,0,0
1765,5,2015-02-01,25,21,0,1,1
1766,5,2015-03-01,10,16,2,0,0
1767,5,2015-03-01,2,7,2,1,0
1768,5,2015-05-10,20,2,1,1,2
1769,5,2015-05-10,7,22,6,0,0
1770,5,2015-01-11,10,4,3,0,0
1771,5,2015-01-11,3,25,0,1,1
1772,5,2015-04-12,3,7,4,2,0
1773,5,2015-04-12,22,20,0,1,1
1774,5,2014-12-14,3,2,3,0,0
1775,5,2014-12-14,21,12,1,2,1
1776,5,2014-09-14,3,22,4,0,0
1777,5,2015-03-15,20,25,1,1,2
1778,5,2015-03-15,16,17,3,0,0
1779,5,2015-03-15,3,12,3,0,0
1780,5,2014-08-17,2,25,2,1,0
1781,5,2014-08-17,17,7,0,2,1
1782,5,2015-05-17,3,10,1,1,2
1783,5,2015-05-17,21,7,2,4,1
1784,5,2015-01-18,7,10,0,2,1
1785,5,2015-01-18,14,28,3,0,0
1786,5,2015-04-19,7,14,2,0,0
1787,5,2015-04-19,17,12,1,3,1
1788,5,2014-10-19,22,2,2,3,1
1789,5,2014-10-19,4,21,2,1,0
1790,5,2014-11-02,15,12,1,2,1
1791,5,2014-11-02,7,3,1,0,0
1792,5,2014-12-21,2,10,2,2,2
1793,5,2014-12-21,17,8,0,1,1
1794,5,2014-09-21,16,26,2,3,1
1795,5,2014-09-21,30,3,5,3,0
1796,5,2014-09-21,7,20,1,1,2
1797,5,2014-09-21,12,13,0,1,1
1798,5,2015-02-22,16,30,2,2,2
1799,5,2015-02-22,25,2,0,2,1
1800,5,2015-02-22,12,14,2,2,2
1801,5,2015-03-22,28,20,2,3,1
1802,5,2015-03-22,2,3,1,2,1
1803,5,2015-03-22,22,16,1,2,1
1804,5,2014-11-23,26,2,3,1,0
1805,5,2014-11-23,28,12,1,2,1
1806,5,2014-08-24,28,4,1,1,2
1807,5,2014-08-24,8,3,1,1,2
1808,5,2014-08-24,12,22,4,0,0
1809,5,2015-05-24,10,13,4,1,0
1810,5,2015-05-24,15,29,0,1,1
1811,5,2015-05-24,20,8,3,1,0
1812,5,2015-05-24,26,21,1,0,0
1813,5,2015-05-24,16,12,0,1,1
1814,5,2015-05-24,28,3,0,0,2
1815,5,2015-05-24,30,22,5,1,0
1816,5,2015-05-24,7,25,2,0,0
1817,5,2015-05-24,17,14,2,0,0
1818,5,2015-05-24,4,2,6,1,0
1819,5,2015-04-26,10,20,0,0,2
1820,5,2015-04-26,16,3,3,0,0
1821,5,2014-10-26,29,16,1,3,1
1822,5,2014-10-26,3,20,1,1,2
1823,5,2014-10-26,12,17,1,2,1
1824,5,2014-12-28,15,8,0,0,2
1825,5,2014-12-28,28,30,0,1,1
1826,5,2014-12-28,7,29,2,2,2
1827,5,2014-12-28,17,16,3,2,0
1828,5,2014-12-28,22,26,0,0,2
1829,5,2014-12-28,25,20,1,1,2
1830,5,2014-12-28,4,13,2,0,0
1831,5,2014-12-28,12,3,0,0,2
1832,5,2014-12-28,14,10,1,2,1
1833,5,2014-09-28,13,29,4,0,0
1834,5,2015-05-03,20,26,1,0,0
1835,5,2015-05-03,12,7,0,1,1
1836,5,2014-11-30,25,7,0,3,1
1837,5,2014-11-30,12,16,2,1,0
1838,5,2014-08-31,15,28,2,1,0
1839,5,2014-08-31,30,10,1,1,2
1840,5,2014-08-31,12,2,0,3,1
1841,5,2015-04-05,29,12,0,0,2
1842,5,2015-04-05,8,17,1,0,0
1843,5,2014-10-05,20,10,2,0,0
1844,5,2014-10-05,3,16,2,1,0
1845,5,2014-10-05,12,25,1,0,0
1846,5,2014-10-05,14,22,2,0,0
1847,5,2014-12-07,15,30,2,1,0
1848,5,2014-12-07,14,21,3,1,0
1849,5,2015-02-08,29,13,2,2,2
1850,5,2015-02-08,17,4,1,1,2
1851,5,2015-02-08,14,3,1,1,2
1852,5,2014-11-09,8,16,1,1,2
1853,5,2014-11-09,21,10,2,1,0
1854,5,2014-11-09,12,4,1,2,1
1855,5,2014-11-09,13,17,0,2,1
1856,5,2015-01-01,15,26,0,0,2
1857,5,2015-01-01,28,16,2,0,0
1858,5,2015-01-01,2,30,2,2,2
1859,5,2015-01-01,7,8,3,2,0
1860,5,2015-01-01,17,29,3,3,2
1861,5,2015-01-01,22,21,1,1,2
1862,5,2015-01-01,25,10,2,0,0
1863,5,2015-01-01,4,3,1,1,2
1864,5,2015-01-01,12,20,5,3,0
1865,5,2015-01-01,14,13,1,1,2
1866,5,2015-02-10,10,30,2,1,0
1867,5,2015-02-10,28,15,2,0,0
1868,5,2015-02-10,2,12,3,2,0
1869,5,2015-02-10,8,22,0,2,1
1870,5,2014-12-02,29,17,1,1,2
1871,5,2014-12-02,26,15,0,1,1
1872,5,2014-12-02,30,2,1,3,1
1873,5,2014-12-02,3,4,2,1,0
1874,5,2014-12-02,21,22,2,0,0
1875,5,2014-12-02,13,14,1,2,1
1876,5,2015-04-28,28,2,1,0,0
1877,5,2015-03-03,15,13,2,1,0
1878,5,2015-03-03,28,8,1,1,2
1879,5,2015-03-03,25,26,1,0,0
1880,5,2015-04-07,15,22,3,3,2
1881,5,2015-02-11,20,16,1,0,0
1882,5,2015-02-11,26,17,1,1,2
1883,5,2015-02-11,3,29,3,1,0
1884,5,2015-02-11,25,14,0,0,2
1885,5,2015-02-11,4,7,1,4,1
1886,5,2015-02-11,13,21,2,0,0
1887,5,2015-05-20,10,8,0,0,2
1888,5,2015-04-29,30,20,1,3,1
1889,5,2014-12-03,10,25,1,0,0
1890,5,2014-12-03,20,12,3,0,0
1891,5,2014-12-03,16,28,1,1,2
1892,5,2014-12-03,8,7,1,4,1
1893,5,2015-03-04,2,29,2,0,0
1894,5,2015-03-04,7,30,2,0,0
1895,5,2015-03-04,17,3,0,1,1
1896,5,2015-03-04,22,10,1,2,1
1897,5,2015-03-04,4,16,2,0,0
1898,5,2015-03-04,12,21,3,2,0
1899,5,2015-03-04,14,20,0,1,1
1900,6,2015-08-14,15,3,0,1,1
1901,6,2015-08-10,13,7,0,3,1
1902,6,2015-12-14,30,20,2,1,0
1903,6,2016-03-14,30,17,1,0,0
1904,6,2015-09-14,14,17,2,0,0
1905,6,2016-04-18,4,12,0,4,1
1906,6,2016-01-18,21,31,1,0,0
1907,6,2015-10-19,21,4,0,1,1
1908,6,2016-05-02,20,12,2,2,2
1909,6,2015-11-02,12,15,3,1,0
1910,6,2015-12-21,10,7,2,1,0
1911,6,2015-11-23,26,8,0,1,1
1912,6,2015-08-24,10,2,0,0,2
1913,6,2016-04-25,12,13,1,1,2
1914,6,2015-12-28,10,32,2,0,0
1915,6,2015-12-28,26,21,0,0,2
1916,6,2015-12-28,16,4,3,4,1
1917,6,2015-12-28,3,20,0,0,2
1918,6,2015-12-28,23,15,2,0,0
1919,6,2015-12-28,31,12,1,2,1
1920,6,2015-12-28,13,17,1,0,0
1921,6,2015-12-28,14,25,2,1,0
1922,6,2015-09-28,13,16,2,3,1
1923,6,2015-12-07,16,26,1,1,2
1924,6,2015-12-12,32,3,2,1,0
1925,6,2015-12-12,26,25,1,0,0
1926,6,2015-12-12,7,21,2,1,0
1927,6,2015-12-12,23,16,1,1,2
1928,6,2015-12-12,8,31,0,1,1
1929,6,2015-12-12,14,4,0,0,2
1930,6,2016-03-12,32,21,3,2,0
1931,6,2016-03-12,23,7,0,0,2
1932,6,2016-03-12,4,25,1,2,1
1933,6,2015-09-12,10,4,2,0,0
1934,6,2015-09-12,26,7,0,1,1
1935,6,2015-09-12,16,20,3,1,0
1936,6,2015-09-12,3,2,3,1,0
1937,6,2015-09-12,23,32,3,1,0
1938,6,2015-09-12,31,21,1,0,0
1939,6,2015-09-12,13,25,0,0,2
1940,6,2016-02-13,32,4,1,3,1
1941,6,2016-02-13,20,17,5,1,0
1942,6,2016-02-13,26,31,1,2,1
1943,6,2016-02-13,16,13,0,1,1
1944,6,2016-02-13,23,14,2,2,2
